-----------------------------------------------------------------------------------------
X	Y	year	month	day	Mag	Z(m)	hr	min	sec	stage
336010	432797	2019	8	23	-1.88	-2054.06	4	15	26	6
335971	432497	2019	8	23	-1.71	-2042.27	4	16	44	6
335716	432656	2019	8	23	-1.697	-2195.5	4	17	11	6
336128	432512	2019	8	23	-1.158	-2054.46	4	17	49	6
336025	432877	2019	8	23	-1.797	-2048.43	4	18	17	6
336104	432526	2019	8	23	-1.873	-2036.28	4	18	46	6
336058	432776	2019	8	23	-1.924	-2033.12	4	18	52	6
336077	432616	2019	8	23	-1.762	-2072.38	4	18	54	6
336051	432797	2019	8	23	-1.774	-2053.87	4	19	9	6
336038	432504	2019	8	23	-1.973	-2100.95	4	19	23	6
336131	432558	2019	8	23	-1.97	-2023.6	4	19	47	6
336049	432790	2019	8	23	-1.876	-2044.91	4	19	57	6
335971	432480	2019	8	23	-1.561	-2040.27	4	20	52	6
335977	432475	2019	8	23	-1.811	-2041.73	4	22	28	6
336028	432818	2019	8	23	-1.85	-2053.9	4	23	31	6
336103	432546	2019	8	23	-1.177	-2102.81	4	24	36	6
336056	432748	2019	8	23	-1.527	-2034.96	4	24	47	6
336024	432635	2019	8	23	-1.9	-1994.2	4	25	47	6
336018	432694	2019	8	23	-1.943	-2041.75	4	25	49	6
336070	432586	2019	8	23	0.1198	-2032.19	4	26	9	6
336129	432518	2019	8	23	-2.076	-2090.19	4	26	59	6
336116	432766	2019	8	23	-2.003	-2046.88	4	27	1	6
336060	432747	2019	8	23	-1.657	-2031.39	4	27	19	6
336044	432623	2019	8	23	-1.9	-2042.94	4	27	20	6
336010	432845	2019	8	23	-1.869	-2045	4	27	22	6
336116	432334	2019	8	23	-1.687	-2251.24	4	27	31	6
336100	432563	2019	8	23	-1.849	-2042.5	4	28	16	6
336071	432559	2019	8	23	-2.005	-2009.23	4	28	33	6
336091	432563	2019	8	23	-1.8	-2049.46	4	28	39	6
336077	432658	2019	8	23	-1.871	-2009.49	4	29	1	6
336103	432503	2019	8	23	-1.524	-2068.76	4	29	58	6
336054	432618	2019	8	23	-1.264	-2092.46	4	30	49	6
335599	432627	2019	8	23	-1.264	-2182.65	4	31	25	6
336100	432528	2019	8	23	-1.739	-2037.82	4	32	3	6
336127	432607	2019	8	23	-0.867	-2024.99	4	32	13	6
336103	432583	2019	8	23	-1.792	-2028.38	4	33	57	6
336084	432511	2019	8	23	-1.936	-2026.86	4	34	17	6
336101	432545	2019	8	23	-1.631	-2103.79	4	34	28	6
336050	432754	2019	8	23	-1.914	-2027.13	4	34	29	6
335905	432597	2019	8	23	-1.764	-2149.9	4	34	42	6
336050	432754	2019	8	23	-1.951	-2042.52	4	35	13	6
335939	432527	2019	8	23	-1.925	-2174.65	4	35	14	6
335807	432941	2019	8	23	-1.247	-2221.92	4	35	39	6
336105	432577	2019	8	23	-1.531	-2050.45	4	36	10	6
336101	432710	2019	8	23	-1.337	-2036.94	4	36	24	6
335958	432496	2019	8	23	-1.808	-2037.23	4	36	29	6
336058	432758	2019	8	23	-1.983	-2006.28	4	36	33	6
336098	432559	2019	8	23	-1.784	-2101.39	4	36	37	6
335967	432503	2019	8	23	-1.908	-2041.17	4	37	10	6
336089	432508	2019	8	23	-1.592	-2045.17	4	38	23	6
336085	432517	2019	8	23	-1.967	-2009.52	4	38	24	6
335886	432416	2019	8	23	-1.767	-2088.19	4	38	48	6
336102	432531	2019	8	23	-1.139	-2087.76	4	38	51	6
336057	432752	2019	8	23	-1.896	-2034.1	4	38	58	6
335990	432488	2019	8	23	-0.703	-2106.07	4	38	59	6
336054	432775	2019	8	23	-1.843	-2034.97	4	39	27	6
336113	432611	2019	8	23	-1.93	-2012.34	4	39	29	6
336053	432801	2019	8	23	-1.987	-2087.74	4	39	40	6
335967	432478	2019	8	23	-1.823	-2036.43	4	39	41	6
336090	432536	2019	8	23	-0.962	-2106.27	4	40	20	6
336065	432705	2019	8	23	-1.95	-2076.12	4	40	31	6
336028	432816	2019	8	23	-1.876	-2038.02	4	41	19	6
336102	432645	2019	8	23	-1.444	-2013.58	4	41	56	6
336038	432769	2019	8	23	-1.867	-2044.32	4	42	26	6
336025	432835	2019	8	23	-1.777	-2039.6	4	42	49	6
336074	432608	2019	8	23	-1.132	-2048.77	4	43	30	6
335917	432494	2019	8	23	-1.51	-2142.41	4	43	33	6
336062	432724	2019	8	23	-1.945	-2024.65	4	44	10	6
336103	432604	2019	8	23	-1.381	-2059.05	4	44	48	6
335988	432448	2019	8	23	-1.885	-2082.65	4	44	58	6
336083	432623	2019	8	23	-1.857	-2023.77	4	45	32	6
335964	432462	2019	8	23	-1.589	-2038.11	4	46	44	6
336032	432822	2019	8	23	-1.78	-2037.64	4	46	56	6
336002	432800	2019	8	23	-1.955	-2012.26	4	46	58	6
336033	432864	2019	8	23	-1.915	-2038.31	4	47	0	6
336101	432547	2019	8	23	-1.864	-2037.02	4	47	10	6
336016	432792	2019	8	23	-1.669	-2041.13	4	47	10	6
335998	432786	2019	8	23	-1.847	-2058.52	4	47	43	6
336143	432603	2019	8	23	-1.641	-2035.39	4	48	15	6
336029	432848	2019	8	23	-1.738	-2038.01	4	48	20	6
336093	432652	2019	8	23	-1.934	-2101.15	4	49	7	6
336043	432750	2019	8	23	-2.054	-2076.49	4	49	18	6
336100	432504	2019	8	23	-1.976	-2041.82	4	49	27	6
335963	432532	2019	8	23	-1.891	-2105.75	4	50	3	6
336035	432700	2019	8	23	-2.069	-2091.45	4	50	14	6
336067	432748	2019	8	23	-2.006	-2000.61	4	50	49	6
336017	432746	2019	8	23	-0.691	-2084.35	4	51	18	6
336093	432636	2019	8	23	-1.11	-2041.85	4	51	56	6
336032	432785	2019	8	23	-1.393	-2047.33	4	51	57	6
336015	432796	2019	8	23	-1.86	-2037.38	4	52	35	6
336080	432686	2019	8	23	-1.943	-2029.53	4	52	58	6
336141	432616	2019	8	23	-1.837	-2009.65	4	53	27	6
336037	432717	2019	8	23	-1.963	-2029.43	4	54	24	6
336008	432802	2019	8	23	-1.81	-2042.01	4	54	41	6
336106	432633	2019	8	23	-1.79	-2050.47	4	55	14	6
335717	432867	2019	8	23	-1.512	-2174.32	4	55	31	6
336062	432736	2019	8	23	-1.554	-2031.99	4	55	49	6
336083	432609	2019	8	23	-1.97	-2030.39	4	55	49	6
336075	432519	2019	8	23	-1.903	-2059.34	4	55	52	6
336081	432691	2019	8	23	-1.148	-1994.74	4	55	59	6
335948	432497	2019	8	23	-1.955	-2127.61	4	56	1	6
336075	432612	2019	8	23	-1.292	-2076.16	4	56	8	6
336121	432552	2019	8	23	-1.434	-2034.49	4	56	10	6
336032	432833	2019	8	23	-1.702	-2040.51	4	56	25	6
336034	432843	2019	8	23	-1.811	-2038.38	4	56	49	6
336082	432672	2019	8	23	-2.037	-2035.01	4	57	4	6
335825	432979	2019	8	23	-0.883	-2245.93	4	57	9	6
336076	432708	2019	8	23	-1.829	-1998.18	4	57	29	6
336058	432683	2019	8	23	-1.9	-2045.92	4	57	37	6
336055	432575	2019	8	23	-1.8	-2056.03	4	57	49	6
336059	432669	2019	8	23	-1.895	-2018.38	4	57	53	6
335797	432705	2019	8	23	-1.72	-2163.51	4	58	4	6
336028	432878	2019	8	23	-1.866	-2040.36	4	58	29	6
336093	432694	2019	8	23	-1.019	-1995	4	59	17	6
336052	432547	2019	8	23	-1.71	-2061.72	5	0	45	6
336014	432876	2019	8	23	-1.876	-2093.45	5	0	52	6
336051	432727	2019	8	23	-1.975	-2089.05	5	0	56	6
336035	432741	2019	8	23	-1.876	-2058.12	5	1	7	6
336100	432647	2019	8	23	-1.732	-2013.45	5	1	39	6
335958	432477	2019	8	23	-1.349	-2039.89	5	1	42	6
336070	432566	2019	8	23	-2.006	-2080.17	5	2	38	6
336091	432715	2019	8	23	-1.887	-2019.03	5	3	24	6
336106	432586	2019	8	23	-0.781	-2052.22	5	3	37	6
336069	432579	2019	8	23	-1.951	-2014.53	5	3	39	6
336030	432843	2019	8	23	-1.772	-2039.94	5	4	9	6
336108	432547	2019	8	23	-1.941	-2102.87	5	4	18	6
336089	432554	2019	8	23	-1.923	-2036.87	5	5	7	6
336052	432804	2019	8	23	-1.866	-2038.82	5	5	38	6
336034	432843	2019	8	23	-1.907	-2042.25	5	6	5	6
336040	432761	2019	8	23	-1.957	-2049.35	5	6	23	6
336088	432564	2019	8	23	-1.973	-2111.69	5	6	59	6
336048	432502	2019	8	23	-1.906	-2128.13	5	7	4	6
336080	432560	2019	8	23	-1.99	-2037.25	5	8	21	6
336072	432918	2019	8	23	-1.638	-2147.87	5	8	22	6
336071	432719	2019	8	23	-2.079	-2087.58	5	8	26	6
336133	432572	2019	8	23	-0.856	-2068.86	5	8	32	6
336091	432590	2019	8	23	-0.682	-2030.04	5	8	47	6
336040	432680	2019	8	23	-2.001	-1998.36	5	9	5	6
335778	432400	2019	8	23	-1.187	-2197.53	5	9	44	6
336088	432536	2019	8	23	-1.816	-2042.81	5	11	24	6
336046	432785	2019	8	23	-1.839	-2044.32	5	11	29	6
336082	432532	2019	8	23	-1.91	-2031.48	5	11	51	6
336019	432809	2019	8	23	-1.85	-2037.45	5	12	21	6
336124	432567	2019	8	23	-1.996	-2022.24	5	12	34	6
336109	432636	2019	8	23	-1.747	-2044.76	5	12	54	6
336004	432755	2019	8	23	-1.9	-2058.39	5	13	12	6
336078	432729	2019	8	23	-1.982	-1970.6	5	13	55	6
336044	432669	2019	8	23	-1.948	-2039.21	5	14	31	6
336027	432833	2019	8	23	-1.334	-2038.18	5	14	53	6
336088	432553	2019	8	23	-1.842	-2114.42	5	14	54	6
336105	432523	2019	8	23	-1.957	-2116.82	5	15	28	6
336109	432518	2019	8	23	-1.935	-2042.64	5	17	11	6
336053	432784	2019	8	23	-1.69	-2071.34	5	17	30	6
336083	432659	2019	8	23	-1.903	-2028.9	5	17	31	6
336065	432636	2019	8	23	-1.781	-2039.92	5	17	47	6
336053	432771	2019	8	23	-1.962	-2030.92	5	18	4	6
336020	432836	2019	8	23	-1.896	-2031.87	5	18	4	6
335827	432960	2019	8	23	-1.176	-2241.75	5	18	35	6
336027	432847	2019	8	23	-1.652	-2038.1	5	18	36	6
335954	432501	2019	8	23	-1.533	-2040.42	5	19	11	6
336017	432822	2019	8	23	-1.699	-2043.49	5	19	22	6
336038	432869	2019	8	23	-1.903	-2038.29	5	21	10	6
336164	432557	2019	8	23	-2.028	-2078.77	5	21	38	6
336076	432800	2019	8	23	-2.035	-1984.87	5	21	41	6
336076	432682	2019	8	23	-2.072	-1994.1	5	21	42	6
336056	432548	2019	8	23	-1.731	-2042.28	5	22	41	6
336067	432563	2019	8	23	-1.762	-2031.75	5	22	44	6
336034	432851	2019	8	23	-1.906	-2037.33	5	22	51	6
336030	432821	2019	8	23	-1.82	-2036.83	5	23	6	6
336052	432797	2019	8	23	-1.787	-2065.78	5	23	49	6
336084	432537	2019	8	23	-2.048	-2113.14	5	25	9	6
336117	432490	2019	8	23	-1.865	-2037.71	5	25	49	6
336103	432556	2019	8	23	-1.837	-2101.34	5	25	51	6
336105	432536	2019	8	23	-1.188	-2094.08	5	26	19	6
336040	432911	2019	8	23	-1.94	-2065.65	5	26	24	6
336051	432784	2019	8	23	-1.632	-2065.12	5	26	42	6
335753	432990	2019	8	23	-1.336	-2165.25	5	26	49	6
336093	432553	2019	8	23	-1.613	-2066.97	5	27	19	6
335991	432516	2019	8	23	-1.768	-2097.91	5	27	25	6
335894	432407	2019	8	23	-1.329	-2121.8	5	27	50	6
336099	432516	2019	8	23	-1.24	-2053.45	5	28	9	6
336116	432545	2019	8	23	-1.868	-2032.29	5	28	43	6
336074	432703	2019	8	23	-0.814	-2022.17	5	29	24	6
336052	432537	2019	8	23	-1.949	-2048.36	5	29	53	6
336071	432627	2019	8	23	-1.469	-2050.32	5	30	54	6
336039	432695	2019	8	23	-1.962	-2025.65	5	31	2	6
336037	432813	2019	8	23	-1.713	-2038.9	5	32	38	6
336005	432808	2019	8	23	-1.857	-2031.74	5	33	19	6
336058	432570	2019	8	23	-1.781	-2066.66	5	33	22	6
336033	432872	2019	8	23	-1.798	-2036.52	5	33	33	6
336088	432519	2019	8	23	1.1614	-2039.53	5	33	36	6
336111	432520	2019	8	23	-1.641	-2036.77	5	33	41	6
336093	432553	2019	8	23	-1.944	-2088.86	5	33	51	6
336025	432829	2019	8	23	-1.999	-2040.17	5	34	1	6
336056	432621	2019	8	23	-1.847	-2042.56	5	34	2	6
336103	432529	2019	8	23	-1.591	-2039.44	5	34	10	6
336106	432516	2019	8	23	-1.24	-2040.13	5	34	22	6
335901	432454	2019	8	23	-1.698	-2108.77	5	34	26	6
335933	432450	2019	8	23	-1.792	-2127.18	5	34	42	6
336102	432550	2019	8	23	-1.777	-2034.64	5	34	45	6
336032	432854	2019	8	23	-1.886	-2038.06	5	34	53	6
336124	432518	2019	8	23	-1.239	-2097.69	5	34	59	6
336043	432503	2019	8	23	-1.948	-2034.72	5	35	54	6
336009	432753	2019	8	23	-1.829	-2030.7	5	36	38	6
336056	432639	2019	8	23	-1.01	-2029.75	5	36	41	6
336046	432489	2019	8	23	-1.892	-2048.6	5	37	6	6
336127	432524	2019	8	23	-1.15	-2101.19	5	37	7	6
336147	432566	2019	8	23	-1.857	-2036.69	5	37	19	6
336048	432643	2019	8	23	-1.688	-2060.1	5	37	51	6
336054	432545	2019	8	23	-1.534	-2105.48	5	38	11	6
336003	432838	2019	8	23	-1.883	-2059.34	5	38	13	6
336016	432797	2019	8	23	-1.9	-2029.14	5	38	14	6
336072	432519	2019	8	23	-1.924	-2048.14	5	38	20	6
336040	432754	2019	8	23	-2.016	-2048.81	5	38	21	6
336076	432629	2019	8	23	-1.986	-1991.53	5	38	58	6
336111	432514	2019	8	23	-1.566	-2039.64	5	39	4	6
336024	432831	2019	8	23	-1.934	-2035.31	5	39	13	6
335961	432747	2019	8	23	-1.845	-2031.08	5	39	48	6
336060	432754	2019	8	23	-1.795	-2030.12	5	40	7	6
336063	432636	2019	8	23	-1.913	-2034.33	5	41	22	6
335949	432586	2019	8	23	-0.968	-2111.63	5	41	30	6
336056	432540	2019	8	23	-1.807	-2032.11	5	41	39	6
336077	432581	2019	8	23	-2.018	-2017.57	5	42	0	6
336114	432535	2019	8	23	-1.452	-2057.56	5	42	23	6
336081	432688	2019	8	23	-1.906	-2080.12	5	43	17	6
336094	432547	2019	8	23	-1.84	-2037.69	5	43	18	6
336107	432527	2019	8	23	-1.699	-2037.54	5	44	12	6
335859	432726	2019	8	23	-1.703	-2047.06	5	44	28	6
336085	432605	2019	8	23	-2.023	-2102.31	5	44	32	6
336064	432602	2019	8	23	-1.137	-2077.7	5	44	45	6
336027	432842	2019	8	23	-1.65	-2038.57	5	44	46	6
336107	432560	2019	8	23	-1.897	-2086.47	5	45	20	6
336053	432831	2019	8	23	-1.968	-2053.14	5	46	37	6
336045	432533	2019	8	23	-1.889	-2081.97	5	47	26	6
336062	432619	2019	8	23	-1.042	-2103.64	5	47	29	6
336116	432596	2019	8	23	-1.541	-2044.31	5	47	46	6
336132	432578	2019	8	23	-1.495	-2050.13	5	47	53	6
336034	432853	2019	8	23	-1.872	-2055.94	5	48	11	6
336082	432543	2019	8	23	-1.669	-2029.63	5	48	54	6
335943	432551	2019	8	23	-1.867	-2035.24	5	49	6	6
336077	432638	2019	8	23	-1.387	-2008.3	5	49	28	6
336031	432795	2019	8	23	-1.982	-2059.34	5	50	43	6
336124	432509	2019	8	23	-1.26	-2067.81	5	50	58	6
335821	432974	2019	8	23	-0.93	-2239.45	5	51	5	6
336113	432528	2019	8	23	-1.871	-2037.17	5	51	13	6
335752	432988	2019	8	23	-1.215	-2163.9	5	51	18	6
336012	432746	2019	8	23	-1.906	-2042.66	5	51	55	6
335941	432529	2019	8	23	-1.756	-2039.4	5	52	15	6
336111	432539	2019	8	23	-1.5	-2075.47	5	54	12	6
336095	432526	2019	8	23	-1.49	-2038.29	5	54	29	6
336083	432639	2019	8	23	-1.798	-2034.55	5	56	3	6
336017	432894	2019	8	23	-1.683	-2048.6	5	56	26	6
336081	432769	2019	8	23	-2.038	-2044.6	5	57	23	6
336099	432575	2019	8	23	-1.917	-2047.25	5	57	57	6
336046	432792	2019	8	23	-1.925	-2049.83	5	58	35	6
336052	432649	2019	8	23	-1.85	-2042.21	5	58	40	6
336094	432562	2019	8	23	-1.973	-2011.49	5	58	53	6
336088	432620	2019	8	23	-1.958	-2005.99	5	58	53	6
335852	432641	2019	8	23	-1.773	-1996.32	5	59	13	6
336085	432593	2019	8	23	-1.876	-2010.53	6	0	1	6
335998	432579	2019	8	23	-1.965	-2087.88	6	0	12	6
336132	432572	2019	8	23	-2.008	-1989.63	6	0	17	6
336122	432530	2019	8	23	-1.413	-2041.88	6	0	22	6
336028	432834	2019	8	23	-1.532	-2038.85	6	0	50	6
336065	432779	2019	8	23	-1.97	-2033.74	6	1	0	6
336072	432547	2019	8	23	-1.909	-2123.73	6	1	35	6
336077	432830	2019	8	23	-2.02	-2058.67	6	1	43	6
336118	432477	2019	8	23	-2.028	-2108.65	6	1	45	6
336100	432570	2019	8	23	-1.879	-2102.85	6	1	49	6
336078	432536	2019	8	23	-1.821	-2032.18	6	2	8	6
336034	432844	2019	8	23	-1.861	-2058.99	6	2	27	6
336143	432599	2019	8	23	-1.906	-2028.71	6	3	3	6
336105	432602	2019	8	23	-2.019	-2011.78	6	3	8	6
336117	432506	2019	8	23	-0.883	-2078.21	6	3	18	6
336103	432604	2019	8	23	-2.114	-2116.44	6	3	26	6
336061	432525	2019	8	23	-1.421	-2106.21	6	3	34	6
335779	432875	2019	8	23	-1.581	-2155.22	6	3	47	6
336100	432567	2019	8	23	-1.81	-2100.68	6	4	14	6
336112	432516	2019	8	23	-2.031	-2101.24	6	4	15	6
336145	432556	2019	8	23	-1.973	-2037.86	6	4	22	6
336097	432516	2019	8	23	-1.927	-2105.49	6	4	30	6
336058	432757	2019	8	23	-1.757	-2038.5	6	6	35	6
336111	432590	2019	8	23	-1.899	-2005.74	6	6	35	6
336029	432827	2019	8	23	-1.597	-2037.76	6	7	14	6
336093	432545	2019	8	23	-1.947	-2028.49	6	7	41	6
336120	432509	2019	8	23	-1.228	-2065.59	6	8	4	6
336000	432895	2019	8	23	-1.83	-2063.53	6	8	29	6
336030	432838	2019	8	23	-1.764	-2037.48	6	9	2	6
336111	432535	2019	8	23	-1.967	-2058.49	6	9	19	6
336104	432645	2019	8	23	-1.608	-2026.08	6	9	54	6
336061	432669	2019	8	23	-1.942	-2027.75	6	10	16	6
336073	432607	2019	8	23	-1.011	-2077.71	6	10	31	6
335966	432545	2019	8	23	-1.84	-2110.88	6	10	48	6
336076	432674	2019	8	23	-2.048	-2052.76	6	10	49	6
336072	432752	2019	8	23	-1.972	-2028.5	6	11	57	6
336129	432514	2019	8	23	-1.364	-2045.1	6	12	36	6
336105	432716	2019	8	23	-1.457	-2041.84	6	12	43	6
336049	432604	2019	8	23	-2.009	-2093.91	6	12	50	6
336061	432631	2019	8	23	-1.6	-2044.31	6	13	2	6
335940	432495	2019	8	23	-0.527	-2049.16	6	13	24	6
336083	432584	2019	8	23	-0.0104	-2033.7	6	13	58	6
336066	432578	2019	8	23	-1.909	-2015.04	6	14	20	6
336048	432716	2019	8	23	-1.949	-2016.6	6	15	39	6
336118	432585	2019	8	23	-2.006	-2021.95	6	15	51	6
335907	432544	2019	8	23	-1.577	-2055.91	6	15	53	6
336087	432639	2019	8	23	-1.473	-2021.36	6	15	57	6
336070	432638	2019	8	23	-1.971	-2044.98	6	16	57	6
336084	432626	2019	8	23	-0.878	-2094.63	6	17	22	6
336159	432591	2019	8	23	-2.002	-2072.68	6	17	27	6
336088	432651	2019	8	23	-2.052	-2013.15	6	18	23	6
336090	432605	2019	8	23	-1.869	-2024.19	6	18	35	6
336032	432883	2019	8	23	-1.808	-2047.92	6	21	44	6
336118	432512	2019	8	23	-1.391	-2063.32	6	22	31	6
336103	432527	2019	8	23	-1.985	-2081.09	6	22	53	6
336083	432649	2019	8	23	-1.658	-2083.24	6	23	55	6
336023	432856	2019	8	23	-1.587	-2057.5	6	24	38	6
336029	432837	2019	8	23	-1.931	-2058.65	6	24	42	6
336054	432624	2019	8	23	-1.198	-2057.64	6	24	58	6
336056	432584	2019	8	23	-1.894	-2039	6	25	10	6
335972	432486	2019	8	23	-1.757	-2039.9	6	27	21	6
336038	432826	2019	8	23	-1.773	-2037.01	6	27	38	6
336069	432666	2019	8	23	-2.042	-2094.02	6	27	42	6
336036	432540	2019	8	23	-1.941	-2034.32	6	28	10	6
336101	432524	2019	8	23	-1.26	-2040.76	6	30	18	6
336024	432882	2019	8	23	-1.932	-2059.43	6	30	58	6
336096	432568	2019	8	23	-1.982	-2105.26	6	31	13	6
335821	432921	2019	8	23	-1.318	-2263.88	6	31	16	6
336060	432676	2019	8	23	-2.042	-2018.25	6	31	28	6
336107	432654	2019	8	23	-1.784	-2097.96	6	31	54	6
336090	432924	2019	8	23	-1.851	-2150.61	6	32	20	6
336062	432907	2019	8	23	-2.001	-2058.81	6	32	21	6
336049	432635	2019	8	23	-1.595	-2064.69	6	33	20	6
336005	432836	2019	8	23	-1.887	-2084.85	6	33	35	6
336033	432856	2019	8	23	-1.779	-2037.36	6	34	33	6
335952	432524	2019	8	23	-1.764	-2037.3	6	34	36	6
335982	432535	2019	8	23	-1.91	-2007.72	6	36	6	6
335952	432476	2019	8	23	-1.692	-2036.47	6	36	8	6
336079	432498	2019	8	23	-1.93	-2078.53	6	36	14	6
336030	432844	2019	8	23	-1.648	-2038.55	6	36	46	6
335748	432993	2019	8	23	-0.696	-2169.54	6	37	3	6
335746	432939	2019	8	23	-1.608	-2169.66	6	37	20	6
336106	432605	2019	8	23	-1.88	-2006.95	6	37	57	6
336108	432572	2019	8	23	-1.76	-2006.25	6	39	25	6
336062	432584	2019	8	23	-1.977	-2041.25	6	40	6	6
336069	432699	2019	8	23	-1.953	-2032.8	6	40	59	6
336094	432520	2019	8	23	-1.033	-2055.79	6	43	24	6
336046	432927	2019	8	23	-1.944	-2079.15	6	43	44	6
336012	432789	2019	8	23	-1.875	-2076.29	6	44	28	6
336071	432445	2019	8	23	-1.792	-2133.14	6	45	27	6
335947	432509	2019	8	23	-1.814	-2039.07	6	45	36	6
336110	432549	2019	8	23	-1.721	-2101.61	6	45	41	6
336104	432526	2019	8	23	-1.312	-2039.6	6	48	23	6
336012	432885	2019	8	23	-1.837	-2041.34	6	50	9	6
336026	432833	2019	8	23	-1.608	-2038.52	6	50	20	6
335966	432487	2019	8	23	-1.664	-2039.75	6	50	31	6
336024	432774	2019	8	23	-1.86	-2035.47	6	50	34	6
335965	432512	2019	8	23	-1.775	-2108.62	6	51	59	6
336100	432576	2019	8	23	-1.94	-2102.2	6	53	25	6
336098	432516	2019	8	23	-1.829	-2071.18	6	54	11	6
336077	432620	2019	8	23	-1.845	-2034.59	6	54	17	6
336104	432551	2019	8	23	-1.709	-2042.34	6	54	33	6
336112	432561	2019	8	23	-1.791	-2098.74	6	55	57	6
336096	432634	2019	8	23	-1.753	-2080.21	6	57	20	6
336085	432539	2019	8	23	-1.411	-2035.16	6	57	40	6
336044	432862	2019	8	23	-1.982	-2078.66	6	57	45	6
336030	432845	2019	8	23	-1.831	-2039.46	6	58	17	6
336021	432831	2019	8	23	-1.697	-2038.4	6	58	17	6
336176	432541	2019	8	23	-2.077	-2022.55	6	58	27	6
336029	432834	2019	8	23	-1.883	-2037.33	6	58	43	6
336101	432538	2019	8	23	-1.904	-2037.16	6	59	12	6
336104	432526	2019	8	23	-0.888	-2039.57	6	59	42	6
336024	432810	2019	8	23	-1.972	-2038.71	6	59	44	6
336112	432516	2019	8	23	-1.735	-2046.24	6	59	54	6
336022	432764	2019	8	23	-1.713	-2083.38	6	59	56	6
335939	432529	2019	8	23	-1.761	-2039.01	7	0	3	6
335912	432586	2019	8	23	-1.892	-2040.74	7	0	7	6
335904	432567	2019	8	23	-1.789	-2147.74	7	0	29	6
336108	432582	2019	8	23	-1.673	-2049.23	7	1	0	6
335932	432539	2019	8	23	-1.675	-2039.36	7	1	3	6
336072	432620	2019	8	23	-1.801	-2040.93	7	1	3	6
335971	432516	2019	8	23	-1.476	-2113.51	7	1	5	6
336056	432659	2019	8	23	-1.756	-2069.17	7	1	42	6
336028	432920	2019	8	23	-1.861	-2051.57	7	2	8	6
336105	432631	2019	8	23	-1.579	-2008.96	7	2	31	6
336070	432483	2019	8	23	-1.925	-2100.65	7	3	29	6
336111	432605	2019	8	23	-1.607	-2030.01	7	3	43	6
336074	432712	2019	8	23	-1.719	-2023.32	7	3	44	6
336047	432737	2019	8	23	-1.934	-2030.19	7	4	56	6
336005	432851	2019	8	23	-1.797	-2044.7	7	5	7	6
336046	432751	2019	8	23	-1.852	-2031.06	7	5	26	6
335942	432512	2019	8	23	-1.62	-2167.06	7	5	40	6
336074	432650	2019	8	23	-1.907	-2023.8	7	6	22	6
336104	432605	2019	8	23	-2.007	-2013.72	7	7	16	6
336016	432862	2019	8	23	-1.788	-2041.19	7	8	17	6
336031	432837	2019	8	23	-1.817	-2037.65	7	10	14	6
336063	432753	2019	8	23	-1.861	-2033.63	7	10	56	6
335965	432505	2019	8	23	-1.867	-2041.33	7	11	37	6
336061	432639	2019	8	23	-1.683	-2038.97	7	12	48	6
336080	432657	2019	8	23	-1.885	-1997.76	7	12	56	6
336046	432652	2019	8	23	-0.934	-2087.62	7	13	4	6
336093	432509	2019	8	23	-1.413	-2114.84	7	13	30	6
336068	432663	2019	8	23	-1.951	-2027.39	7	14	8	6
336040	432834	2019	8	23	-1.917	-2058.48	7	14	11	6
336095	432609	2019	8	23	-2.018	-2021.63	7	14	33	6
336085	432500	2019	8	23	-1.943	-2098.74	7	16	11	6
336030	432862	2019	8	23	-1.787	-2038.82	7	17	43	6
335731	432915	2019	8	23	-1.636	-2164.12	7	17	49	6
336051	432460	2019	8	23	-1.922	-2109.13	7	17	58	6
335929	432439	2019	8	23	-1.943	-2108.51	7	18	32	6
336036	432775	2019	8	23	-2.005	-2055.66	7	18	34	6
336047	432749	2019	8	23	-1.925	-2019.84	7	18	44	6
336099	432506	2019	8	23	-1.95	-2113.23	7	19	8	6
336090	432621	2019	8	23	-1.988	-2048.07	7	19	12	6
336072	432542	2019	8	23	-1.948	-2058.43	7	28	38	6
335930	432546	2019	8	23	-1.422	-2039.75	7	30	2	6
336123	432612	2019	8	23	-2.12	-1992.91	7	31	47	6
336093	432545	2019	8	23	-1.996	-2102.35	7	32	22	6
335941	432527	2019	8	23	-1.67	-2039.3	7	33	20	6
336064	432645	2019	8	23	-1.037	-2045.84	7	36	22	6
335998	432828	2019	8	23	-1.732	-2048.58	7	36	37	6
335929	432539	2019	8	23	-1.898	-2165.31	7	36	38	6
335988	432485	2019	8	23	-1.896	-2042.32	7	36	44	6
336112	432528	2019	8	23	-1.922	-2042.72	7	36	48	6
336058	432570	2019	8	23	-1.995	-2026.04	7	36	58	6
336101	432605	2019	8	23	-2.024	-2047.38	7	38	32	6
336092	432641	2019	8	23	-1.961	-2003.11	7	38	34	6
335887	432590	2019	8	23	-1.8	-2133.38	7	38	59	6
335936	432589	2019	8	23	-1.727	-2163.8	7	41	33	6
336009	432764	2019	8	23	-1.863	-2048.19	7	41	40	6
335824	432816	2019	8	23	-1.453	-2168.61	7	41	41	6
335895	432562	2019	8	23	-1.788	-2124.11	7	41	58	6
336038	432748	2019	8	23	-1.865	-2048.43	7	42	2	6
335945	432558	2019	8	23	-1.686	-2163.62	7	42	39	6
335944	432490	2019	8	23	-1.847	-2156.94	7	43	12	6
335580	432747	2019	8	23	-1.553	-2182.07	7	43	31	6
336053	432794	2019	8	23	-1.823	-2045.45	7	43	55	6
