    400      979 317.8050 4.702 -18000.000 102.816 26.943
    401     1539 317.8500 4.701 -18000.000 103.169 24.863
    402     1966 317.9920 4.700 -18000.000 102.825 23.252
    403     1469 318.0120 4.699 -18000.000 103.202 25.132
    404        5 318.1520 4.720 -15000.000 102.278 29.277
    405     1965 318.2230 4.956 -15000.000 102.825 23.252
    406      345 318.2830 4.716 -6000.000 102.278 29.277
    407     1826 318.3020 4.700 -18000.000 103.014 23.765
    408       27 318.4070 5.125 -18000.000 102.273 29.196
    409     1315 318.5080 4.699 -18000.000 103.259 25.725
    410     1196 318.9450 4.955 -18000.000 103.131 26.160
    411      343 319.4190 4.750 0.000 102.278 29.277
    412        4 319.6130 4.720 -12000.000 102.278 29.277
    413      346 320.0370 4.716 -9000.000 102.278 29.277
    414        6 320.4350 4.720 -18000.000 102.278 29.277
    415     1959 320.5970 4.714 -18000.000 102.834 23.278
    416     1343 320.6460 4.699 -18000.000 103.250 25.617
    417      342 320.6960 5.247 -18000.000 102.224 27.983
    418     1280 320.7840 4.715 -18000.000 103.268 25.860
    419     1378 320.9760 4.699 -18000.000 103.240 25.482
    420     1960 321.1000 4.975 0.000 102.825 23.252
    421     1966 321.1990 4.700 -18000.000 102.825 23.252
    422     1462 321.2560 4.699 -18000.000 103.206 25.159
    423     1287 321.4570 4.699 -18000.000 103.267 25.833
    424     1952 321.7620 4.701 -18000.000 102.844 23.304
    425     1963 322.0230 4.701 -9000.000 102.825 23.252
    426      344 322.0310 4.717 -3000.000 102.278 29.277
    427     1840 322.1770 4.702 -18000.000 102.995 23.714
    428     1392 322.2850 4.699 -18000.000 103.235 25.428
    429        0 322.3120 4.754 0.000 102.278 29.277
    430     2246 322.4010 4.707 -18000.000 102.775 27.002
    431     1965 322.7990 4.700 -15000.000 102.825 23.252
    432     1791 322.8120 4.702 -18000.000 103.061 23.894
    433     1273 322.8130 4.716 -18000.000 103.256 25.885
    434       62 322.9270 4.703 -18000.000 102.265 29.061
    435     1805 323.1070 4.702 -18000.000 103.042 23.842
    436     1854 323.2730 4.702 -18000.000 102.976 23.663
    437     1420 323.4100 4.699 -18000.000 103.226 25.320
    438     1868 323.4870 4.703 -18000.000 102.957 23.611
    439     2253 323.5180 4.705 -18000.000 102.791 26.979
    440     1441 323.5650 4.699 -18000.000 103.216 25.239
    441     1938 323.6350 4.962 -18000.000 102.862 23.355
    442     1980 323.6600 4.706 -18000.000 102.245 27.913
    443        2 323.6760 5.241 -6000.000 102.278 29.277
    444     1483 323.6800 4.699 -18000.000 103.196 25.078
    445     1770 323.6820 4.699 -18000.000 103.079 23.973
    446     1497 324.0200 4.699 -18000.000 103.189 25.024
    447      349 324.3600 4.716 -18000.000 102.278 29.277
    448     1518 324.5270 4.699 -18000.000 103.179 24.943
    449     1728 324.5930 4.699 -18000.000 103.097 24.134
    450     1756 324.6550 4.699 -18000.000 103.085 24.027
    451     1973 324.6640 4.704 -18000.000 102.232 27.938
    452     1259 324.6790 4.961 -18000.000 103.233 25.935
    453      336 324.6840 4.755 0.000 102.224 27.983
    454     1693 324.8910 4.699 -18000.000 103.111 24.269
    455      979 324.9260 4.702 -18000.000 102.816 26.943
    456     1924 324.9480 4.712 -18000.000 102.881 23.406
    457     1560 325.1050 4.699 -18000.000 103.159 24.782
    458       34 325.1550 4.975 -18000.000 102.272 29.169
    459     1581 325.2490 4.699 -18000.000 103.149 24.701
    460        4 325.2590 4.976 -12000.000 102.278 29.277
    461     1966 325.4590 4.965 -18000.000 102.825 23.252
    462     1962 325.5540 4.701 -6000.000 102.825 23.252
    463     1665 325.5600 4.699 -18000.000 103.122 24.377
    464     1469 325.7280 4.699 -18000.000 103.202 25.132
    465     1630 325.7750 4.699 -18000.000 103.132 24.512
    466      338 325.8080 4.720 -6000.000 102.224 27.983
    467     1595 325.8470 4.699 -18000.000 103.142 24.647
    468     1903 325.8750 4.700 -18000.000 102.910 23.483
    469      230 325.9570 5.136 -18000.000 102.195 28.415
    470     1196 326.1230 4.698 -18000.000 103.131 26.160
    471     1280 326.3130 4.715 -18000.000 103.268 25.860
    472     1964 326.3540 4.701 -12000.000 102.825 23.252
    473     1175 326.5830 4.698 -18000.000 103.108 26.239
    474       41 326.6910 4.704 -18000.000 102.270 29.142
    475     1917 326.7440 4.700 -18000.000 102.891 23.432
    476     1224 326.8510 4.700 -18000.000 103.173 26.059
    477      345 326.9290 4.716 -6000.000 102.278 29.277
    478       83 327.0350 4.703 -18000.000 102.260 28.980
    479     1960 327.2180 4.743 0.000 102.825 23.252
    480        6 327.2580 4.720 -18000.000 102.278 29.277
    481     1987 327.2600 4.704 -18000.000 102.258 27.889
    482     1889 327.3410 4.700 -18000.000 102.929 23.534
    483       20 327.4410 4.965 -18000.000 102.275 29.223
    484     1273 327.4840 4.716 -18000.000 103.256 25.885
    485     1963 327.4900 4.701 -9000.000 102.825 23.252
    486     1965 327.6520 4.700 -15000.000 102.825 23.252
    487     1952 327.7370 5.123 -18000.000 102.844 23.304
    488     1539 327.8880 4.701 -18000.000 103.169 24.863
    489     1966 328.1150 4.700 -18000.000 102.825 23.252
    490     1826 328.2450 4.700 -18000.000 103.014 23.765
    491     1315 328.2570 4.699 -18000.000 103.259 25.725
    492       11 328.2670 4.703 -12000.000 102.276 29.250
    493      104 328.3810 4.960 -18000.000 102.256 28.899
    494     1972 328.3860 5.117 -15000.000 102.232 27.938
