-----------------------------------------------------------------------------------------
Lon	Lat	year	month	day	Mag	Z(km)	hr	min	sec	
-----------------------------------------------------------------------------------------
-2.97517	53.7856	2018	10	16	-0.799	-2.33278	14	4	29
-2.97469	53.7857	2018	10	16	-1.443	-2.33597	14	4	30
-2.97458	53.7854	2018	10	16	-0.878	-2.33304	14	4	31
-2.97447	53.7854	2018	10	16	-0.982	-2.33618	14	4	33
-2.97455	53.7855	2018	10	16	-1.092	-2.32853	14	4	54
-2.97471	53.7856	2018	10	16	-1.305	-2.32433	14	4	56
-2.9742	53.7856	2018	10	16	-1.401	-2.35894	14	4	57
-2.97402	53.7856	2018	10	16	-1.459	-2.34258	14	4	58
-2.97453	53.7855	2018	10	16	-1.099	-2.32414	14	5	0
-2.97469	53.7858	2018	10	16	-1.431	-2.34445	14	5	1
-2.97388	53.7855	2018	10	16	-1.519	-2.36758	14	5	1
-2.97442	53.7855	2018	10	16	-0.872	-2.33721	14	5	2
-2.97488	53.7856	2018	10	16	-1.265	-2.3409	14	5	3
-2.97462	53.7859	2018	10	16	-1.604	-2.37137	14	5	4
-2.97419	53.7856	2018	10	16	-1.087	-2.35081	14	5	6
-2.9757	53.7858	2018	10	16	-1.339	-2.32353	14	5	16
-2.97479	53.7858	2018	10	16	-0.831	-2.30811	14	5	18
-2.97419	53.7857	2018	10	16	-1.374	-2.32748	14	5	26
-2.97366	53.7854	2018	10	16	-1.547	-2.34574	14	5	27
-2.97482	53.7859	2018	10	16	-1.385	-2.35741	14	5	33
-2.97455	53.7858	2018	10	16	-1.113	-2.31086	14	5	37
-2.97446	53.7858	2018	10	16	-1.419	-2.37019	14	5	37
-2.97468	53.7855	2018	10	16	-1.355	-2.33722	14	5	41
-2.97525	53.7874	2018	10	16	-1.754	-2.30724	14	5	42
-2.97487	53.7857	2018	10	16	-1.443	-2.36408	14	5	45
-2.97453	53.7857	2018	10	16	-1.308	-2.32733	14	5	48
-2.97438	53.786	2018	10	16	-1.48	-2.32057	14	5	56
-2.97453	53.7854	2018	10	16	-0.814	-2.34199	14	6	3
-2.97447	53.7858	2018	10	16	-1.765	-2.36513	14	6	5
-2.97453	53.7857	2018	10	16	-1.629	-2.33261	14	6	7
-2.97419	53.7855	2018	10	16	-1.683	-2.36765	14	6	8
-2.97478	53.7856	2018	10	16	-1.575	-2.34277	14	6	9
-2.97363	53.7857	2018	10	16	-1.863	-2.35899	14	6	11
-2.97446	53.7856	2018	10	16	-1.009	-2.33649	14	6	12
-2.97435	53.7856	2018	10	16	-1.226	-2.34252	14	6	13
-2.97485	53.7859	2018	10	16	-1.879	-2.30241	14	6	15
-2.97096	53.7862	2018	10	16	-2.157	-2.2166	14	6	16
-2.97478	53.7854	2018	10	16	-0.69	-2.33126	14	6	17
-2.97366	53.7851	2018	10	16	-1.559	-2.34467	14	6	18
-2.97469	53.7854	2018	10	16	-0.897	-2.32703	14	6	19
-2.97447	53.7855	2018	10	16	-1.617	-2.32418	14	6	20
-2.9749	53.7853	2018	10	16	-0.875	-2.33704	14	6	22
-2.97466	53.7859	2018	10	16	-1.462	-2.31929	14	6	22
-2.9742	53.7857	2018	10	16	-1.764	-2.34047	14	6	24
-2.97557	53.7854	2018	10	16	-1.995	-2.26114	14	6	25
-2.97459	53.7853	2018	10	16	-1.986	-2.33587	14	6	26
-2.97494	53.7855	2018	10	16	-1.622	-2.3309	14	6	27
-2.97474	53.7856	2018	10	16	-1.038	-2.33404	14	6	29
-2.97434	53.7859	2018	10	16	-1.821	-2.33417	14	6	29
-2.97491	53.7858	2018	10	16	-1.704	-2.32726	14	6	35
-2.97509	53.7858	2018	10	16	-1.257	-2.33391	14	6	36
-2.97456	53.7858	2018	10	16	-1.631	-2.33922	14	6	37
-2.96761	53.7868	2018	10	16	-2.212	-2.1102	14	6	39
-2.97395	53.7854	2018	10	16	-1.532	-2.3329	14	6	40
-2.97384	53.7858	2018	10	16	-1.689	-2.32766	14	6	42
-2.97484	53.7854	2018	10	16	-0.606	-2.32576	14	6	43
-2.97471	53.7858	2018	10	16	-0.995	-2.33239	14	6	44
-2.97474	53.7856	2018	10	16	-1.302	-2.33867	14	6	45
-2.97475	53.7857	2018	10	16	-1.421	-2.32386	14	6	45
-2.97402	53.7858	2018	10	16	-1.703	-2.32657	14	6	47
-2.97456	53.7856	2018	10	16	-1.915	-2.31961	14	6	48
-2.97471	53.7858	2018	10	16	-1.505	-2.31577	14	6	51
-2.97513	53.7859	2018	10	16	-1.468	-2.32196	14	6	53
-2.97356	53.786	2018	10	16	-2.052	-2.32006	14	6	53
-2.97493	53.7857	2018	10	16	-2.013	-2.35499	14	6	54
-2.97498	53.7858	2018	10	16	-1.53	-2.32268	14	6	55
-2.97441	53.7855	2018	10	16	-1.813	-2.33833	14	6	57
-2.97484	53.7854	2018	10	16	-1.041	-2.3301	14	6	58
-2.97474	53.7858	2018	10	16	-1.186	-2.30571	14	6	59
-2.97443	53.7856	2018	10	16	-1.124	-2.32995	14	7	0
-2.9746	53.7855	2018	10	16	-1.123	-2.33058	14	7	2
-2.9752	53.7859	2018	10	16	-1.685	-2.34562	14	7	3
-2.97427	53.7859	2018	10	16	-1.443	-2.33535	14	7	7
-2.97408	53.7862	2018	10	16	-1.748	-2.27354	14	7	8
-2.97475	53.7858	2018	10	16	-1.691	-2.33703	14	7	9
-2.97407	53.7858	2018	10	16	-1.782	-2.334	14	7	10
-2.97466	53.7857	2018	10	16	-1.281	-2.3395	14	7	12
-2.97424	53.7857	2018	10	16	-1.748	-2.33999	14	7	13
-2.97419	53.7857	2018	10	16	-1.582	-2.29988	14	7	14
-2.9755	53.7855	2018	10	16	-1.754	-2.28466	14	7	15
-2.97439	53.7861	2018	10	16	-1.746	-2.28362	14	7	16
-2.97504	53.7854	2018	10	16	-0.753	-2.333	14	7	18
-2.97451	53.7858	2018	10	16	-1.982	-2.36993	14	7	21
-2.9756	53.7854	2018	10	16	-1.293	-2.26906	14	7	22
-2.97596	53.7867	2018	10	16	-1.668	-2.34702	14	7	23
-2.97424	53.7852	2018	10	16	-1.359	-2.30941	14	7	24
-2.9745	53.786	2018	10	16	-2.078	-2.28882	14	7	26
-2.97488	53.7859	2018	10	16	-1.925	-2.29802	14	7	28
-2.97422	53.7858	2018	10	16	-1.743	-2.31786	14	7	29
-2.97483	53.7859	2018	10	16	-1.997	-2.33504	14	7	30
-2.97439	53.7856	2018	10	16	-1.797	-2.3411	14	7	32
-2.97414	53.7858	2018	10	16	-2.05	-2.34847	14	7	33
-2.97475	53.7855	2018	10	16	-1.992	-2.35565	14	7	37
-2.9756	53.7856	2018	10	16	-1.712	-2.31871	14	7	38
-2.97439	53.7858	2018	10	16	-1.568	-2.29202	14	7	39
-2.97379	53.7856	2018	10	16	-1.699	-2.32396	14	7	39
-2.97422	53.7855	2018	10	16	-1.978	-2.3434	14	7	40
-2.97357	53.7859	2018	10	16	-2.081	-2.38469	14	7	41
-2.97471	53.7857	2018	10	16	-1.463	-2.28344	14	7	42
-2.97471	53.7854	2018	10	16	-1.373	-2.33256	14	7	45
-2.97368	53.787	2018	10	16	-1.898	-2.34271	14	7	46
-2.9747	53.786	2018	10	16	-1.843	-2.33618	14	7	47
-2.97604	53.7859	2018	10	16	-1.979	-2.2788	14	7	48
-2.97419	53.7858	2018	10	16	-1.603	-2.32993	14	7	49
-2.97376	53.7853	2018	10	16	-2.098	-2.35076	14	7	49
-2.97458	53.7863	2018	10	16	-2.046	-2.28859	14	7	51
-2.97495	53.7858	2018	10	16	-1.91	-2.34641	14	7	52
-2.97408	53.7863	2018	10	16	-2.112	-2.29522	14	7	52
-2.97564	53.7859	2018	10	16	-2	-2.28978	14	7	53
-2.97527	53.7857	2018	10	16	-1.898	-2.2854	14	7	56
-2.97454	53.7856	2018	10	16	-1.216	-2.33779	14	7	59
-2.97453	53.7857	2018	10	16	-1.877	-2.30014	14	8	0
-2.9746	53.7855	2018	10	16	-1.192	-2.33051	14	8	2
-2.97494	53.7859	2018	10	16	-1.684	-2.34003	14	8	10
-2.97443	53.7854	2018	10	16	-1.985	-2.35337	14	8	15
-2.97382	53.7862	2018	10	16	-2.087	-2.31272	14	8	16
-2.97475	53.7858	2018	10	16	-1.614	-2.33075	14	8	23
-2.97488	53.7857	2018	10	16	-1.147	-2.32678	14	8	25
-2.97232	53.7868	2018	10	16	-2.04	-2.34483	14	8	28
-2.97402	53.7858	2018	10	16	-1.604	-2.32674	14	8	29
-2.97431	53.7859	2018	10	16	-1.589	-2.33144	14	8	30
-2.97515	53.7856	2018	10	16	-1.426	-2.34347	14	8	31
-2.97293	53.7856	2018	10	16	-1.917	-2.38757	14	8	32
-2.97453	53.7856	2018	10	16	-1.787	-2.3384	14	8	33
-2.97381	53.786	2018	10	16	-1.717	-2.29771	14	8	34
-2.97483	53.7858	2018	10	16	-1.239	-2.31056	14	8	38
-2.97444	53.7859	2018	10	16	-1.755	-2.33085	14	8	39
-2.97371	53.7857	2018	10	16	-1.879	-2.32693	14	8	42
-2.97502	53.7858	2018	10	16	-1.769	-2.32477	14	8	44
-2.97458	53.7857	2018	10	16	-1.436	-2.34481	14	8	46
-2.97474	53.7857	2018	10	16	-1.238	-2.30144	14	8	55
-2.97465	53.7857	2018	10	16	-1.432	-2.32589	14	8	56
-2.97404	53.7859	2018	10	16	-1.667	-2.33013	14	8	57
-2.9746	53.7856	2018	10	16	-1.76	-2.32676	14	8	58
-2.97504	53.7851	2018	10	16	-1.699	-2.25081	14	9	0
-2.97413	53.7858	2018	10	16	-1.779	-2.33879	14	9	1
-2.9743	53.7857	2018	10	16	-1.899	-2.34515	14	9	1
-2.97501	53.7856	2018	10	16	-1.368	-2.34885	14	9	4
-2.97478	53.7856	2018	10	16	-1.805	-2.30464	14	9	4
-2.97408	53.7859	2018	10	16	-1.733	-2.32535	14	9	6
-2.97428	53.7858	2018	10	16	-1.834	-2.33791	14	9	7
-2.97501	53.7867	2018	10	16	-2.403	-2.32316	14	9	9
-2.97394	53.7858	2018	10	16	-1.799	-2.32617	14	9	10
-2.97458	53.7859	2018	10	16	-1.851	-2.33598	14	9	16
-2.97441	53.7854	2018	10	16	-1.824	-2.32961	14	9	18
-2.97437	53.7861	2018	10	16	-1.154	-2.28351	14	9	20
-2.97471	53.7855	2018	10	16	-1.083	-2.33005	14	9	24
-2.97503	53.786	2018	10	16	-1.809	-2.34965	14	9	25
-2.97407	53.7858	2018	10	16	-1.76	-2.32007	14	9	26
-2.97537	53.7857	2018	10	16	-1.24	-2.32723	14	9	31
-2.97458	53.7859	2018	10	16	-1.586	-2.33686	14	9	33
-2.9748	53.7854	2018	10	16	-1.107	-2.33199	14	9	37
-2.97461	53.7856	2018	10	16	-0.989	-2.33967	14	9	41
-2.97491	53.7858	2018	10	16	-0.83	-2.33031	14	9	42
-2.97437	53.786	2018	10	16	-1.718	-2.33737	14	9	43
-2.97539	53.7859	2018	10	16	-1.531	-2.33235	14	9	44
-2.97483	53.7859	2018	10	16	-1.539	-2.33815	14	9	45
-2.97387	53.7857	2018	10	16	-1.838	-2.34384	14	9	51
-2.97406	53.7857	2018	10	16	-2.005	-2.38328	14	9	52
-2.97409	53.7858	2018	10	16	-1.468	-2.33497	14	10	2
-2.97466	53.7857	2018	10	16	-1.676	-2.36394	14	10	3
-2.9741	53.7859	2018	10	16	-1.813	-2.30035	14	10	4
-2.97401	53.786	2018	10	16	-2.01	-2.35429	14	10	10
-2.97403	53.7859	2018	10	16	-1.758	-2.37925	14	10	12
-2.97488	53.7856	2018	10	16	-1.5	-2.33025	14	10	25
-2.97495	53.7854	2018	10	16	-0.933	-2.33012	14	10	29
-2.97537	53.7854	2018	10	16	-0.489	-2.31905	14	10	37
-2.97494	53.7854	2018	10	16	-0.314	-2.32652	14	10	39
-2.97491	53.7854	2018	10	16	-0.548	-2.33087	14	10	45
-2.9743	53.7858	2018	10	16	-1.439	-2.34096	14	10	47
-2.97428	53.7857	2018	10	16	-1.593	-2.30691	14	10	52
-2.97393	53.7855	2018	10	16	-1.794	-2.34588	14	11	2
-2.97425	53.7858	2018	10	16	-1.799	-2.334	14	11	7
-2.97487	53.7859	2018	10	16	-1.686	-2.3466	14	11	10
-2.9746	53.7858	2018	10	16	-1.555	-2.34488	14	11	11
-2.97324	53.7855	2018	10	16	-2.211	-2.35821	14	11	12
-2.97484	53.7858	2018	10	16	-1.839	-2.35303	14	11	15
-2.97278	53.787	2018	10	16	-1.742	-2.30912	14	11	18
-2.9747	53.7857	2018	10	16	-1.359	-2.33038	14	11	24
-2.97751	53.7859	2018	10	16	-1.843	-2.26839	14	11	25
-2.97411	53.7859	2018	10	16	-1.883	-2.30905	14	11	26
-2.97394	53.7858	2018	10	16	-1.9	-2.34188	14	11	28
-2.97452	53.7856	2018	10	16	-1.392	-2.34466	14	11	30
-2.97442	53.7854	2018	10	16	-2.043	-2.36564	14	11	32
-2.97466	53.786	2018	10	16	-1.927	-2.346	14	11	39
-2.97466	53.7856	2018	10	16	-1.245	-2.30532	14	11	40
-2.97393	53.7859	2018	10	16	-1.647	-2.33069	14	11	41
-2.97444	53.7855	2018	10	16	-1.815	-2.36519	14	11	43
-2.97498	53.7856	2018	10	16	-1.405	-2.32321	14	11	44
-2.97505	53.7858	2018	10	16	-1.444	-2.3449	14	11	45
-2.97298	53.7856	2018	10	16	-1.977	-2.40133	14	11	52
-2.97436	53.786	2018	10	16	-1.779	-2.34016	14	11	53
-2.97493	53.7854	2018	10	16	-1.582	-2.33265	14	11	57
-2.97418	53.7859	2018	10	16	-1.892	-2.33524	14	12	6
-2.9748	53.7859	2018	10	16	-1.423	-2.30521	14	12	14
-2.97492	53.7855	2018	10	16	-1.611	-2.32659	14	12	17
-2.97338	53.7858	2018	10	16	-2.009	-2.37513	14	12	18
-2.97519	53.7856	2018	10	16	-1.043	-2.31486	14	12	19
-2.97576	53.7858	2018	10	16	-1.73	-2.28146	14	12	22
-2.97471	53.786	2018	10	16	-1.765	-2.32657	14	12	22
-2.97375	53.7856	2018	10	16	-2.04	-2.34376	14	12	24
-2.97513	53.7855	2018	10	16	-0.423	-2.32695	14	12	25
-2.9752	53.7857	2018	10	16	-1.574	-2.33985	14	12	32
-2.97455	53.7858	2018	10	16	-1.897	-2.33776	14	12	43
-2.97406	53.7862	2018	10	16	-2.006	-2.32839	14	12	51
-2.97437	53.7859	2018	10	16	-1.778	-2.33589	14	12	52
-2.97414	53.7862	2018	10	16	-1.716	-2.34176	14	12	55
-2.97303	53.7859	2018	10	16	-2.047	-2.35845	14	12	55
-2.97491	53.7859	2018	10	16	-1.712	-2.3362	14	12	56
-2.97398	53.7861	2018	10	16	-1.98	-2.33873	14	12	58
-2.97488	53.7858	2018	10	16	-1.986	-2.35325	14	12	59
-2.97449	53.786	2018	10	16	-1.781	-2.30244	14	13	2
-2.97413	53.786	2018	10	16	-1.791	-2.34451	14	13	3
-2.97474	53.7854	2018	10	16	-1.88	-2.33454	14	13	4
-2.97417	53.786	2018	10	16	-1.944	-2.33878	14	13	5
-2.97434	53.7859	2018	10	16	-1.596	-2.33047	14	13	6
-2.97483	53.7859	2018	10	16	-1.626	-2.31064	14	13	7
-2.97459	53.7861	2018	10	16	-1.833	-2.33382	14	13	29
-2.97456	53.786	2018	10	16	-2.106	-2.35841	14	13	31
-2.97486	53.7857	2018	10	16	-0.957	-2.36441	14	13	35
-2.97398	53.7859	2018	10	16	-1.883	-2.32582	14	13	40
-2.97486	53.7858	2018	10	16	-1.516	-2.3827	14	13	41
-2.97415	53.7859	2018	10	16	-1.625	-2.32566	14	13	44
-2.9751	53.786	2018	10	16	-1.737	-2.35572	14	13	47
-2.97407	53.786	2018	10	16	-1.743	-2.32297	14	13	48
-2.97498	53.7858	2018	10	16	-1.836	-2.3309	14	13	50
-2.97429	53.7857	2018	10	16	-1.862	-2.33452	14	13	52
-2.974	53.7859	2018	10	16	-1.909	-2.33749	14	13	57
-2.97392	53.7858	2018	10	16	-1.702	-2.33783	14	13	59
-2.97501	53.786	2018	10	16	-1.725	-2.32056	14	14	8
-2.97494	53.7857	2018	10	16	-2.104	-2.34923	14	14	9
-2.97426	53.7858	2018	10	16	-1.921	-2.34434	14	14	23
-2.97494	53.7859	2018	10	16	-1.889	-2.29848	14	14	30
-2.97524	53.7855	2018	10	16	-1.008	-2.31545	14	14	34
-2.97454	53.7858	2018	10	16	-1.414	-2.3116	14	15	28
-2.97498	53.7854	2018	10	16	-0.868	-2.3336	14	15	31
-2.97394	53.786	2018	10	16	-2.126	-2.36599	14	15	42
-2.97363	53.786	2018	10	16	-2.061	-2.34721	14	15	43
-2.9731	53.7854	2018	10	16	-2.077	-2.33139	14	15	44
-2.97393	53.786	2018	10	16	-1.945	-2.34039	14	15	47
-2.9734	53.7854	2018	10	16	-1.934	-2.36348	14	15	56
-2.97428	53.7859	2018	10	16	-1.753	-2.31787	14	16	3
-2.9742	53.7863	2018	10	16	-1.905	-2.33588	14	16	14
-2.974	53.7861	2018	10	16	-1.693	-2.32961	14	16	28
-2.97439	53.7858	2018	10	16	-1.848	-2.36952	14	16	45
-2.97488	53.7857	2018	10	16	-1.285	-2.28948	14	16	50
-2.97473	53.7858	2018	10	16	-1.734	-2.33355	14	16	59
-2.97424	53.7859	2018	10	16	-1.752	-2.30912	14	17	4
-2.97496	53.786	2018	10	16	-1.596	-2.3447	14	17	22
-2.97496	53.786	2018	10	16	-1.596	-2.3447	14	17	22
-2.9749	53.7857	2018	10	16	-0.872	-2.35684	14	17	25
-2.9749	53.7857	2018	10	16	-0.874	-2.35684	14	17	25
-2.97501	53.7857	2018	10	16	-1.502	-2.33831	14	17	26
-2.97501	53.7857	2018	10	16	-1.502	-2.33829	14	17	26
-2.97471	53.7859	2018	10	16	-1.978	-2.30668	14	17	29
-2.9747	53.7859	2018	10	16	-1.979	-2.30705	14	17	29
-2.97477	53.7854	2018	10	16	-0.816	-2.32762	14	17	30
-2.97477	53.7854	2018	10	16	-0.816	-2.32753	14	17	30
-2.97406	53.786	2018	10	16	-2.047	-2.34545	14	17	45
-2.97406	53.786	2018	10	16	-2.048	-2.34543	14	17	45
-2.9735	53.7855	2018	10	16	-2.136	-2.3557	14	17	49
-2.9735	53.7855	2018	10	16	-2.136	-2.35568	14	17	49
-2.97488	53.7856	2018	10	16	-1.684	-2.32543	14	17	54
-2.97488	53.7856	2018	10	16	-1.685	-2.32539	14	17	54
-2.97461	53.7857	2018	10	16	-2.08	-2.35782	14	18	7
-2.97461	53.7857	2018	10	16	-2.081	-2.35787	14	18	7
-2.97483	53.7859	2018	10	16	-1.807	-2.31868	14	18	15
-2.97483	53.7859	2018	10	16	-1.808	-2.31867	14	18	15
-2.97479	53.7861	2018	10	16	-1.544	-2.34792	14	18	18
-2.97296	53.7868	2018	10	16	-2.042	-2.36784	14	18	20
-2.97405	53.7858	2018	10	16	-1.789	-2.33726	14	18	31
-2.97476	53.7859	2018	10	16	-1.773	-2.36645	14	18	32
-2.9745	53.786	2018	10	16	-1.142	-2.33628	14	19	6
-2.97387	53.7858	2018	10	16	-1.501	-2.33506	14	19	18
-2.9742	53.7856	2018	10	16	-1.77	-2.33481	14	19	22
-2.97462	53.7858	2018	10	16	-1.915	-2.35875	14	19	24
-2.97443	53.7859	2018	10	16	-1.86	-2.33829	14	19	28
-2.97274	53.7869	2018	10	16	-1.908	-2.31589	14	19	35
-2.9749	53.7862	2018	10	16	-2.029	-2.29205	14	19	47
-2.97366	53.7856	2018	10	16	-2.104	-2.33853	14	19	48
-2.97492	53.7857	2018	10	16	-1.918	-2.31365	14	19	49
-2.97509	53.7858	2018	10	16	-2.005	-2.28267	14	19	50
-2.9747	53.786	2018	10	16	-1.96	-2.36403	14	19	51
-2.97465	53.7856	2018	10	16	-1.066	-2.32706	14	19	55
-2.97512	53.7859	2018	10	16	-1.87	-2.34387	14	21	12
-2.97405	53.7858	2018	10	16	-1.896	-2.32792	14	32	49
-2.9745	53.7857	2018	10	16	-1.786	-2.34238	14	33	9
-2.9745	53.7857	2018	10	16	-1.791	-2.34237	14	33	9
-2.97434	53.7863	2018	10	16	-1.756	-2.32986	14	33	34
-2.97434	53.7863	2018	10	16	-1.756	-2.32987	14	33	34
-2.97289	53.7869	2018	10	16	-1.698	-2.3132	14	34	22
-2.97289	53.7869	2018	10	16	-1.699	-2.31326	14	34	22
-2.97487	53.7859	2018	10	16	-1.639	-2.38337	14	34	57
-2.97467	53.7855	2018	10	16	-1.881	-2.35255	14	35	40
-2.97493	53.7859	2018	10	16	-1.555	-2.33969	14	36	8
-2.97497	53.7858	2018	10	16	-1.639	-2.34299	14	37	23
-2.97487	53.7862	2018	10	16	-1.875	-2.30653	14	37	46
-2.97521	53.7854	2018	10	16	-0.797	-2.31885	14	37	50
-2.975	53.7854	2018	10	16	-0.776	-2.33567	14	38	14
-2.97491	53.786	2018	10	16	-1.831	-2.37542	14	38	40
-2.97304	53.7869	2018	10	16	-1.795	-2.30918	14	39	9
-2.97473	53.7859	2018	10	16	-1.583	-2.34344	14	39	42
-2.97392	53.7863	2018	10	16	-1.9	-2.30482	14	39	57
-2.97518	53.7854	2018	10	16	-0.993	-2.33377	14	40	23
-2.97247	53.7869	2018	10	16	-1.976	-2.3331	14	42	20
-2.97284	53.787	2018	10	16	-1.789	-2.31604	14	42	21
-2.9751	53.7858	2018	10	16	-1.435	-2.3192	14	42	48
-2.97479	53.7859	2018	10	16	-1.519	-2.38668	14	42	51
-2.97395	53.7859	2018	10	16	-1.902	-2.33083	14	43	25
-2.97254	53.7867	2018	10	16	-2.064	-2.3324	14	43	40
-2.9754	53.7855	2018	10	16	-1.297	-2.336	14	45	10
-2.97289	53.787	2018	10	16	-1.696	-2.31347	14	45	10
-2.97528	53.7857	2018	10	16	-1.254	-2.33332	14	45	19
-2.97479	53.7852	2018	10	16	-1.313	-2.33652	14	45	23
-2.97531	53.7863	2018	10	16	-1.609	-2.34417	14	45	56
-2.97417	53.7859	2018	10	16	-1.986	-2.33568	14	46	10
-2.97515	53.7855	2018	10	16	-0.939	-2.34195	14	47	18
-2.9747	53.7861	2018	10	16	-1.803	-2.33812	14	48	2
-2.97517	53.7857	2018	10	16	-1.682	-2.33674	14	48	35
-2.97453	53.7856	2018	10	16	-1.871	-2.33831	14	48	59
-2.97504	53.7857	2018	10	16	-1.446	-2.31935	14	49	2
-2.97414	53.7864	2018	10	16	-1.997	-2.36766	14	49	3
-2.97462	53.786	2018	10	16	-1.836	-2.33152	14	49	37
-2.97518	53.7856	2018	10	16	-1.537	-2.32196	14	49	42
-2.97317	53.7868	2018	10	16	-1.901	-2.30786	14	50	23
-2.97512	53.7854	2018	10	16	-1.06	-2.34557	14	50	54
-2.97489	53.7854	2018	10	16	-1.734	-2.32995	14	51	36
-2.97473	53.7859	2018	10	16	-1.813	-2.34652	14	51	59
-2.97386	53.7859	2018	10	16	-1.839	-2.32177	14	52	42
-2.97298	53.787	2018	10	16	-1.905	-2.31343	14	52	45
-2.97286	53.787	2018	10	16	-1.828	-2.32122	14	52	55
-2.97576	53.7855	2018	10	16	-1.47	-2.29801	14	53	4
-2.97301	53.7869	2018	10	16	-1.846	-2.3088	14	53	36
-2.97515	53.7855	2018	10	16	-1.453	-2.2836	14	53	59
-2.97454	53.7858	2018	10	16	-1.892	-2.33504	14	54	8
-2.97395	53.7861	2018	10	16	-1.586	-2.32318	14	54	43
-2.97504	53.7854	2018	10	16	-1.872	-2.28812	14	55	21
-2.97534	53.786	2018	10	16	-1.92	-2.33164	14	56	23
-2.97514	53.7854	2018	10	16	-0.814	-2.34919	14	56	44
-2.97496	53.7858	2018	10	16	-1.449	-2.34528	14	58	24
-2.97422	53.7859	2018	10	16	-1.536	-2.32416	14	58	37
-2.9741	53.7859	2018	10	16	-1.782	-2.32097	14	58	48
-2.97483	53.7854	2018	10	16	-0.927	-2.3298	14	59	10
-2.97311	53.7868	2018	10	16	-1.338	-2.31513	14	59	28
-2.97358	53.7859	2018	10	16	-1.989	-2.36871	14	59	29
-2.97474	53.7859	2018	10	16	-1.732	-2.36327	14	59	51
-2.97483	53.7857	2018	10	16	-1.933	-2.37094	15	0	11
-2.97294	53.787	2018	10	16	-1.822	-2.31973	15	0	37
-2.97448	53.7858	2018	10	16	-1.95	-2.32079	15	0	48
-2.97532	53.7862	2018	10	16	-1.636	-2.34299	15	1	40
-2.97496	53.786	2018	10	16	-1.756	-2.29576	15	1	47
-2.97549	53.7863	2018	10	16	-1.705	-2.35252	15	2	9
-2.97448	53.786	2018	10	16	-2.018	-2.34533	15	3	5
-2.97477	53.7861	2018	10	16	-1.54	-2.34236	15	6	31
-2.97503	53.7861	2018	10	16	-1.967	-2.31559	15	7	34
-2.97493	53.7858	2018	10	16	-1.547	-2.38162	15	7	41
-2.97505	53.7856	2018	10	16	-1.016	-2.32217	15	8	45
-2.97501	53.786	2018	10	16	-1.672	-2.33683	15	9	3
-2.97513	53.7854	2018	10	16	-1.039	-2.33705	15	11	3
-2.97448	53.7859	2018	10	16	-1.903	-2.27768	15	11	4
-2.9737	53.7873	2018	10	16	-1.911	-2.26839	15	12	8
-2.975	53.7861	2018	10	16	-1.547	-2.33235	15	12	24
-2.97504	53.7859	2018	10	16	-1.618	-2.35063	15	14	29
-2.97548	53.7854	2018	10	16	-0.507	-2.32643	15	15	56
-2.97552	53.786	2018	10	16	-2.021	-2.31566	15	16	33
-2.97288	53.787	2018	10	16	-2.15	-2.30541	15	17	2
-2.97524	53.7863	2018	10	16	-2.069	-2.2964	15	19	9
-2.97587	53.7858	2018	10	16	-1.959	-2.33069	15	19	18
-2.97563	53.7861	2018	10	16	-1.886	-2.30624	15	20	10
-2.97534	53.7855	2018	10	16	-1.872	-2.30782	15	22	0
-2.97567	53.7854	2018	10	16	-1.081	-2.30336	15	22	2
-2.97627	53.7859	2018	10	16	-1.944	-2.30908	15	22	23
-2.97506	53.7857	2018	10	16	-2.106	-2.33338	15	22	52
-2.97523	53.7859	2018	10	16	-1.875	-2.29794	15	23	27
-2.97542	53.7855	2018	10	16	-1.029	-2.31771	15	24	48
-2.97603	53.7861	2018	10	16	-1.998	-2.27326	15	28	38
-2.97535	53.7853	2018	10	16	-1.983	-2.2663	15	29	32
-2.97569	53.7857	2018	10	16	-1.75	-2.29899	15	30	20
-2.97571	53.7854	2018	10	16	-1.834	-2.25725	15	35	22
-2.9759	53.7855	2018	10	16	-1.519	-2.25267	15	35	26
-2.97586	53.7857	2018	10	16	-1.926	-2.29375	15	35	41
-2.97476	53.7851	2018	10	16	-2.05	-2.32452	15	36	9
-2.97408	53.7847	2018	10	16	-2.076	-2.38441	15	36	28
-2.97532	53.7859	2018	10	16	-1.697	-2.27564	15	36	39
-2.97552	53.7853	2018	10	16	-1.997	-2.32814	15	36	55
-2.97614	53.7854	2018	10	16	-0.995	-2.26007	15	38	42
-2.97465	53.7864	2018	10	16	-2.01	-2.36468	15	40	24
-2.9744	53.786	2018	10	16	-2.093	-2.35928	15	40	31
-2.97542	53.7854	2018	10	16	-0.396	-2.31979	15	42	45
-2.9744	53.7856	2018	10	16	-1.995	-2.36622	15	44	15
-2.97587	53.7853	2018	10	16	-1.258	-2.30811	15	46	16
-2.97593	53.7855	2018	10	16	-1.158	-2.32432	15	48	20
-2.97668	53.7857	2018	10	16	-1.925	-2.28727	15	49	2
-2.97535	53.7861	2018	10	16	-1.875	-2.32459	15	49	35
-2.97585	53.7853	2018	10	16	-2.033	-2.27434	15	50	59
-2.97616	53.7859	2018	10	16	-1.545	-2.30229	15	51	27
-2.97617	53.786	2018	10	16	-1.964	-2.2797	15	53	4
-2.97651	53.7861	2018	10	16	-1.9	-2.28703	15	55	12
-2.97558	53.7857	2018	10	16	-1.143	-2.29657	15	58	54
